_unit_id,sentiment:confidence,text
623496358,0.7325,Bluetooth 4.2 to Bring Direct Internet Connectivity and Increased Speed http://t.co/w0hEGLfBpi #AAPL
623496359,1,"Guys at @Apple, is this serious? #Yosemite full of stupid and ugly bugs. Feeling #sad. (cc @tim_cook,@therealjonyive) http://t.co/42Mjc3SsJE"
623496360,0.5259,#iPhone6 #Plus Grabs 41% of U.S. #Phablet Sales #aapl http://t.co/BiTmwU5e4F
623496361,0.7201,It's important that Apple not become the developer for the world. We need people to invent their own stuff.' - Tim Cook CEO of @Apple
623496362,1,Can't believe @Apple said melted keys on Mac Pro is not under warranty for a machine less than a year old. Asking for å£500 to repair.
623496363,0.6635,"Huge iPhone 6 sales put Apple on course for record quarter $AAPL #aapl
http://t.co/2VIMb7QieI"
623496364,0.6723,BLOCK TRADE detected in #AAPL
623496365,0.7135,CNBCTV:  #Apple takes the stand #aapl http://t.co/WNSSTkAAmM
623496366,0.711,"Check out @Mercedes Benz For @Apple #iPad 2 &amp; 3 Tan Leather Case 9' Device, Beige. #MercedesBenz http://t.co/OSIY3SJrkF via @eBay"
623496367,1,Hey @apple are you even thinking about fixing your wifi issues? #YosemiteProblems
623496368,0.7313,@GregBurke85 Just wait until @Apple Inquisition feels like @Apple Origins...
623496369,1,"@ggheorghiu, @mhmcquiston's solution is offering an integration suite, something like @apple's approach"
623496370,0.5213,.@Samsungtweets adds some heavyhitting #digitalhealth partners to rival @Apple via @mobihealthnews http://t.co/2vBZ9L8UX5
623496371,1,"If you listen to @apple, you'd think the only way to keep your brain sharp is thru certain apps they provide/sell. Uh...reading, muhfugs"
623496372,1,"The customer service from @apple  is the BEST. In for years having and enjoying their products, I have ZERO complains. Thanks #apple"
623496373,0.7412,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s latest innovation http://t.co/mHSuJO73X6
623496374,0.6971,where is kenneth @apple
623496375,1,// when i have gone through 6 iphone chargers in the past montht hank s @apple
623496376,1,RT @hypebot: Steve Job's Deposition in #iPod Lawsuit Could Cost @Apple $1 Billion http://t.co/7vDXwvxKpe #MusicBiz #MusicIndustry #Apple
623496377,0.6771,In the trickle of information @Apple has released on HealthKit @vincekuraitis note 'going braid' strategy #hcub2014 http://t.co/QvEz8C6572
623496378,1,"Pegraton may Gain Orders for 50% of the 2015 4.7' iPhone 6S $AAPL #aapl
http://t.co/jjvkpoa01X"
623496379,0.7253,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
623496380,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/pBiVbGNMN2"
623496381,1,@umo_games @Apple thanks for the info. Genius was able to get the computer booted by forcing the discreet video card on boot
623496382,0.6868,RT @drycomposites: transpartent resin infused #composite structures by @apple http://t.co/10yd6g3wK7
623496383,1,Every new iPhone or update spellcheck suppress my greatness more and more...stop trying to tell me what to type @apple!!!
623496384,1,@TayLeanne15 @Apple you can!
623496385,0.6708,you know why Mac users were so happy to get TurdBolt? because @apple eschewed eSATA since its inception. nut kicks to DEAD Steve.
623496386,0.6722,.@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496387,0.6515,"Los Angeles Unified School District Reportedly Suspends iPad Purchases Following FBI Raid $AAPL #aapl
http://t.co/rbXXWU16f0"
623496388,1,"More expensive @Apple products failing after less than 18 months.  No warranty, no recourse. Why is it we buy this junk again?"
623496389,0.6584,"@thehill @Apple @tim_cook @WhiteHouse @jmhattem Obviously part of the left's multi-talented, super-successful gays in business agenda."
623496390,0.8112,Matthew Neville @Apple on the Shifting Role of #Customs Compliance at Global #Customs Compliance Forum http://t.co/72uILUUNjS #trade
623496391,1,@leiahemilyy @Apple really???
623496392,1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496393,0.6722,$AAPL has 4 analyst ratings in the last 7 days and 100% are positive. Median target: $137.5 (19% upside).  https://t.co/ogs2AlQqHu #AAPL
623496394,1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496395,1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496396,0.3498,@BadAdmiral_ @nanexllc  Bob Pisini can explain this as excellent portfolio management vs #AAPL's flash crash..
623496397,1,"Photo: CafÌ© Mac @Apple: check, Shady Groove @Google: check. For not being a techie, I seem to frequent... http://t.co/RpFTxGAr5L"
623496398,1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496399,1,Got to hear about the new patent by apple ... and that's a quite innovative idea.... @apple.  The mobile screen will never break in future
623496400,0.8365,@jakeflem @Apple Yeay! Glad it all worked out for you :)
623496401,0.7284,Apple Price-Target Rises to $140 http://t.co/qhDMdyRIBi #Apple #AAPL
623496402,1,@Apple pls let me know when yr sorti out problems wi ipadmini its freezing slow http://t.co/Ou8SsWA6jT
623496403,0.5009,Loved the discussion about @prcelines come back. @hblodget called it second to @apple turnaround #BI_IGNITION2014
623496404,1,"The oddly uplifting story of the Apple co-founder who sold his stake for $800 
$AAPL #aapl
http://t.co/CiZbVR05PJ"
623496405,1,@umo_games @Apple ended up getting a new computer anyhow (work computer) Here's how you can switch between vid cards http://t.co/kuISePVc0o
623496406,1,Whoever downgrades from a iphone 6 to a 5S obviously doesn't understand the extra 20% battery life. Every morning my 5S is dead. @apple
623496407,1,@Shagale @apple why'd you do this to us?!
623496408,1,"If @apple made tape dispensers and staplers, I would be all set! http://t.co/7Te2eBic10"
623496409,0.6468,@Apple granted patent for tech that shifts iPhone's center-mass during fall to prevent damage to screen http://t.co/E310yYWXBi #USPTO
623496410,1,@HeadxCreeps @Apple fuck you apple
623496411,0.7463,@bonerforesst @HeadxCreeps @Apple bought this maybe two weeks ago and it's already started lol. http://t.co/BZGCdtmHEA
623496412,0.6971,.@Google Trumps @Apple In Streaming Media Sales http://t.co/obPlpnWhXW @mp_gavin
623496418,0.6765,.@Google Trumps @Apple In Streaming Media Sales http://t.co/3DWuvAILFr
623496419,0.6517,This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles
623496420,1,Idk if it's my phone or WHAT ! Ip6 ain't shit but problems. @apple fix this shit !!
623496421,1,"The iPhone 6 May Have A Longer Upgrade Cycle - If So, Expect Unit Sales To Fall $AAPL #aapl
http://t.co/eP1ZksHNqJ"
623496422,1,RT @thehill: .@Apple CEO @tim_cook visits @WhiteHouse http://t.co/O5dYvVi0I1 by @JMHattem
623496423,1,waiting a week for a DUNS number is preventing me from being able to build and release a client's iOS app. @apple why do you hate me so?
623496424,0.7319,Pegatron May Handle More Than Half of 'iPhone 6s' Orders in 2015 [iOS Blog] http://t.co/MV4Qyd77o3 #AAPL
623496425,1,"last month ip cable this month earpiece, give me a break @apple"
623496426,1,Is It Time to Buy the Dip in Apple Inc. Stock? http://t.co/yDiX7wZOLP #AAPL
623496427,0.5259,"More Evidence That Apple, Inc. Needs to Refresh Apple TV http://t.co/thn87b3iTb #AAPL"
623496428,1,@Apple sometimes I have to restart my phone to make Siri do speak selection and it's annoying #fixit
623496429,0.4705,@Apple is always the '#talk of the #town'. #CrescentGate
623496430,0.6882,#AAPL:Apple back in court with $1 billion on the line...http://t.co/MdUQi14XQK
623496431,0.6888,Not sure if I want the 6 or the 6 plus @apple #iphone6 #iphone6plus #iphone http://t.co/BxjgPUDtc6 http://t.co/WPag3BqwKp
623496432,1,"Companies i admire : @3QDigital @vaynermedia @apple. It must rocks to work there, because mainly of their boss and their culture."
623496433,1,"Is It Time to Buy the Dip in Apple Inc. Stock? $AAPL #aapl
http://t.co/mzLzxlhEsl"
623496434,0.7089,Is It Time to Buy the Dip in #Apple Inc. Stock? | The Motley Fool #aapl http://t.co/bVdhycYaUE
623496435,0.6888,"More Evidence That #Apple, Inc. Needs to Refresh #AppleTV | The Motley Fool #aapl http://t.co/UGec9C70Mr"
623496436,0.7024,dear @apple Karen wins for best customer service ever. she waited on hold for 12 minutes to help me while I waited on hold w/ my bank
623496437,1,@ABillaut @VaynerMedia @Apple Thanks so much!
623496438,0.6723,"Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK"
623496439,0.4966,@Cyrus_T_Virus @Apple good god lmao. burn daytona to the ground
623496440,1,Julian Robertson Still Bullish On Apple Inc. http://t.co/TZR1tF5Gv6 #AAPL
623496441,0.7639,#New #foldable #Macbook #Pro falling on your laptop creates @Apple s lateståÊinnovation http://t.co/4z1FkmbKKX
623496442,0.6722,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain http://t.co/m6e1RP7g6C via @forbes #AAPL #iPhone6"
623496443,0.5167,"@Apple @tim_cook question,
Will Passbook ever do anything?"
623496444,1,Why did @apple send me a new computer today and it is broken... #whyamihavingtomakegeniusbarappointmentsalready
623496445,1,"OK, utterly rediculous! Takes 2 hrs to do a simple thing like syncing a ringtone? Itunes Accessability is horific! Again! Rediculous! @Apple"
623496446,0.6329,A Lawsuit Asks Whether #Apple Used #iTunes For Price-Fixing #aapl http://t.co/UqL1ffo0pc
623496447,0.6661,"Apple hints at work on VR gaming &amp; user interfaces for future products, Oculus and Leap experts wanted $AAPL #aapl
http://t.co/hNnaxWneMA"
623496448,0.6587,RT @SaifBinS3eed: This new phone sucks I can't make it stand up or on its side I can't wait for the iPhone 7 @apple fix this you dingles
623496449,1,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/XVB8utXOU3
623496450,1,Goodbye graphics problems. Thank you @apple for such great customer service. http://t.co/uvohriZKYE
623496451,1,#Apple dominates mobile online shopping at 78 percent in US #aapl http://t.co/1fqoPIhObO
623496452,1,#Jobs Said #Apple Took Pains to Protect Record Contracts #SteveJobs #aapl http://t.co/5PlKs2LRTT
623496453,1,Hey @Apple I think u need a new product: iPster
623496454,0.6725,RT @ppropp: Our buddies @ArccosGolf are at eye level in the @apple store #startups @ctnext @StamfordiCenter #nice http://t.co/r3j9yZ5G8u
623496455,1,@whereiscooldude @Apple I kind of thought that before hand
623496456,0.6777,"All in the wrist: Devs embrace future of Apple Watch apps $AAPL #aapl
http://t.co/fUKLqn6J0G"
623496457,1,"APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG"
623496458,1,@BestBuySupport Now I'm being told because it was an @Apple product the price can't be overrided. Must pay full price then call back for an
623496459,0.6882,"@Cyrus_T_Virus @Apple same, really"
623496460,0.6777,"RT @Cyrus_T_Virus: Why isn't there a vomiting emoji yet, @apple http://t.co/iqxtSXmUCK"
623496461,1,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - Intraday  Update - $AAPL #aapl 
http://t.co/bDEayGr5IG"
623496462,1,My phone died on 23% @apple what the fuck is this
623496463,1,"#AAPL:Apple's iPhone Gained Significant Share In The US, Japan, Germany And ...http://t.co/xY7bTzgSvy"
623496464,0.7903,I just got my powerbeats2 back from repair. Shoutout to @Apple x @Beatsbydre
623496465,1,@sashametro @mayhembcn @apple happy to help..if u use kind words :). Using apple process is free and fast. http://t.co/qQGQokjaxE. DM with ?
623496466,0.7233,"Why Apple Failed to Make Sapphire iPhones $AAPL #aapl
http://t.co/lVWKvsxOGu"
623496467,1,"Note to @apple, Mail STILL has trouble sending.  The last update didn't fix it.  Mail that doesn't send?  Not so useful."
623496468,0.651,@jakeflem @Apple good we got a new shiny macs too so we will keep this handy!
623496469,1,"Fucking goddamn stupid @apple @iTunes , ur too fucked up! #JustSayin #iTunes"
623496470,0.6839,RT @evilhag_: why isn't there a dreidel emoji @apple
623496471,0.8185,my phone dropped and this happened?? @apple you wanna help me out http://t.co/O76sbWX03n
623496472,1,@CHAYILTrading #ChartOfTheDay Apple #AAPL http://t.co/QRVLWmGw1Z
623496473,0.6713,#AAPL:Google the premier technology company?...//feeds.foxbusiness.com/~r/foxbusiness/video/~3/RiiHW-vgfLA/
623496474,1,"Dear @Amazon, if @Apple could do it, you can too! http://t.co/l9vbG8JXcL"
623496475,0.6635,"Apple's iPhone Gained Significant Share In The US, Japan, Germany And Great Britain $AAPL #aapl
http://t.co/KOUGLOzPZ8"
623496476,1,RT @ColtonObrian: My phone died on 23% @apple what the fuck is this
623496477,1,Activation of AirDrop on iOS 8.1.1 kills WiFi !! What have you done @Apple ???
623496478,0.4589,@GregBurke85 @Apple I can't wait for your technology analysis firm to go public with the stock symbol $RONG
623496479,1,Jimmy Iovine to Apple: 'You Have a Hole in Music Right Now; Let Me Plug It' http://t.co/RwolD40zwI #AAPL
623496480,1,How To Use #iOS8 Continuity | Know Your Mobile http://t.co/Bf2smNeBEe #aapl
623496481,1,@apple  #ios8 #iphone6 #issues device with voicemail. 4 the phone being a phone it seems under developed. Ie:listen message and take a note!
623496482,1,"Apple's iPhone 6 Plus Amazingly Captures 41% of the Phablet Market Right out of the Gate $AAPL #aapl
http://t.co/hv7jiOO6S0"
623496483,1,BloombergTV:  #iPod Trial: Consumers Had Other MP3 Options: Gauna http://t.co/yNfVXKsnda via @BloombergTV #aapl
623496484,0.6577,Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/ZDX6u4fodx #apple http://t.co/giFpyQcUWW
623496485,0.7456,"The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ"
623496486,0.6739,"RT @JPDesloges: The iPhone 6 Plus Will Be Huge In China This Spring $AAPL #aapl
http://t.co/9n6hBzsuVJ"
623496487,1,"APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko"
623496488,1,"RT @JPDesloges: APPLE - Fibonacci Technicals Levels - LAST  Intraday  Update - $AAPL #aapl 
http://t.co/Eyv06mibko"
623496489,0.6759,Srsly - get it RT @kinsa Check out your local @Apple store &amp; pick up our Smart Thermometer this #flu season  http://t.co/e8PZ58JyeO  #apple
623496490,1,@AppStore @apple When is the release for the new #infiniteflight update in the appstore? @flyingdevstudio says the Update is in your hands
623496491,0.3562,@googlenexus Support said can't test NFC so can't assume my phone is not working. Keep saying can't DOES HELP. I'll go back to @Apple.
623496492,1,.@tim_cook That rage when dealing @Apple Geniuses when they maintain 'it's not a known issue' when a simple google search shows it's a big 1
623496493,1,CNBC TV:  Day 2: #Apple antitrust trial http://t.co/FjfBE4VQqI #aapl
623496494,0.6513,"Barclays Raises AAPL Price Target by 17% to $140 $AAPL #aapl
http://t.co/DGru02BTk4"
623496495,0.6722,@Apple help! My Mac memory has been cleared and now it's asking for a password? It's not the old one and I can't get on it!
623496496,1,"Steve Jobs: 'I don't know what the claims in the case are' $AAPL #aapl
http://t.co/5Ufd8p9qxs"
623496497,0.6635,@apple happy new month
623496498,1,@RedXPower @ChristmasCount yeah and don't make them into tablets @apple
623496499,0.6673,@RedXPower @ChristmasCount @Apple apples are meant to be healthy
623496500,1,@RedXPower @ChristmasCount @Apple but these phones make people fat lol
623496501,1,BLOCK TRADE detected in #AAPL
623496502,1,"Apple:Dec 3 Trading Daily Profit $1.85/sh, Weekly Profits of $15.22/sh  #aapl #Stockaction #trading #Stocks #MKt  
http://t.co/az3SvKM4Id"
623496503,0.6598,RT @thehill: Justice Department cites 18th century federal law to get @Apple to unlock iPhones: http://t.co/Eth0QpAIom
623496504,1,#Siri never understands me. She just said she was 'new 2 my language' and didn't get me. I speak English without major accent. #Apple @Apple
623496505,0.6839,BLOCK TRADE detected in #AAPL
623496506,0.6606,RT @HamzeiAnalytics: BLOCK TRADE detected in #AAPL
